sitetype,zcta5ce10,month,year,trip,cost,income,temp_avg,mdays
STANDARD,97439,6,2022,1,75.475204,59433,67.699997,1
STANDARD,97439,6,2023,3,76.01315566666666,59433,59.633334,3.6666666666666665
STANDARD,97439,7,2022,4,85.516769,59433,67.67499925,1.5
STANDARD,97439,7,2023,2,118.63083800000001,59433,66.75,3
STANDARD,97439,8,2022,3,98.76676933333333,59433,70.33333333333333,2
STANDARD,97439,9,2018,1,46.128479,42915,67,4
STANDARD,97439,9,2019,1,89.082901,44608,64.800003,1
STANDARD,97439,9,2020,2,101.39453950000001,52194,75.3500025,3
STANDARD,97439,9,2021,1,157.61095,53552,62.799999,3
STANDARD,97439,9,2022,1,103.26677,59433,70.099998,3
STANDARD,97439,10,2019,1,55.836887,44608,69.400002,2
STANDARD,97439,10,2020,3,104.06515900000001,52194,58.933333,1.6666666666666667
STANDARD,97439,10,2021,2,87.562702,53552,63.900002,2
STANDARD,97439,10,2022,2,109.63915,59433,60.6499995,3.5
STANDARD,97439,12,2019,1,57.607212,44608,49,1
STANDARD,97439,12,2021,1,63.748558,53552,52,1
STANDARD,97442,6,2023,1,163.02289,55060,69.099998,1
STANDARD,97442,10,2021,1,166.65561,49133,57.299999,1
STANDARD,97443,5,2023,1,174.76041,75291,61.200001,2
STANDARD,97443,6,2022,1,171.34787,75291,62.299999,1
STANDARD,97443,7,2019,1,121.98579,47098,69.599998,2
STANDARD,97443,7,2020,1,183.17201,62222,64.099998,2
STANDARD,97443,10,2019,1,152.50186,47098,59.200001,3
STANDARD,97444,6,2020,1,132.1925,56813,64.900002,1
STANDARD,97444,6,2023,1,194.85297,62813,60.400002,2
STANDARD,97444,9,2020,1,160.48331,56813,65,1
STANDARD,97444,9,2022,1,164.66676,62813,68.5,1
STANDARD,97446,4,2018,1,74.548935,49871,59.700001,2
STANDARD,97446,4,2019,1,96.784439,45208,59.700001,2
STANDARD,97446,5,2023,1,83.933815,59349,63.799999,3
STANDARD,97446,6,2018,1,69.634689,49871,61.5,5
STANDARD,97446,6,2021,3,80.28563666666668,45233,61.73333233333333,2.6666666666666665
STANDARD,97446,7,2018,1,100.52275,49871,67.900002,2
STANDARD,97446,7,2020,1,63.865314,46597,66.099998,5
STANDARD,97446,8,2021,1,63.117672,45233,66,2
STANDARD,97446,8,2023,1,119.44366,59349,71.900002,2
STANDARD,97446,9,2018,1,76.492966,49871,66.199997,2
STANDARD,97446,9,2019,1,96.112801,45208,64.900002,2
STANDARD,97446,10,2019,1,111.27699,45208,61,3
STANDARD,97446,10,2021,2,105.324678,45233,62.75,3
STANDARD,97448,1,2019,1,65.844376,58596,54.900002,1
STANDARD,97448,2,2019,2,98.4651875,58596,46.849998,2
STANDARD,97448,2,2022,1,104.61486,73168,50.099998,2
STANDARD,97448,3,2018,3,83.84613866666666,53844,53.466667333333334,2.3333333333333335
STANDARD,97448,3,2019,1,73.594376,58596,58.599998,2
STANDARD,97448,3,2022,1,117.68212,73168,53.5,1
STANDARD,97448,4,2021,1,99.868698,62324,66.099998,2
STANDARD,97448,5,2018,4,79.6163635,53844,61.3999995,2
STANDARD,97448,5,2019,3,90.73424366666667,58596,61.566667,2.6666666666666665
STANDARD,97448,5,2021,1,69.120857,62324,57.200001,2
STANDARD,97448,5,2022,7,107.00558028571429,73168,61.385714428571426,3.2857142857142856
STANDARD,97448,5,2023,6,108.151332,73168,67.0333335,2
STANDARD,97448,6,2018,2,65.8460715,53844,68.4500005,3
STANDARD,97448,6,2020,1,77.45134,62953,65.5,2
STANDARD,97448,6,2021,3,86.897197,62324,68.00000033333333,1.6666666666666667
STANDARD,97448,6,2022,1,132.54674,73168,56.099998,3
STANDARD,97448,7,2019,2,71.2042085,58596,68.1499975,3
STANDARD,97448,7,2020,1,108.60432,62953,68.199997,2
STANDARD,97448,7,2022,2,71.5480845,73168,67.4000015,2.5
STANDARD,97448,7,2023,2,151.56304,73168,66.55000100000001,5.5
STANDARD,97448,8,2020,1,101.60432,62953,78.599998,2
STANDARD,97448,8,2022,2,97.56212550000001,73168,69.25,2
STANDARD,97448,9,2018,1,94.77755,53844,61.599998,2
STANDARD,97448,9,2019,1,97.363174,58596,61.299999,5
STANDARD,97448,9,2020,1,129.60432,62953,64.400002,3
STANDARD,97448,9,2021,2,103.10507100000001,62324,70.1000025,2
STANDARD,97448,10,2018,1,162.31049,53844,62.599998,3
STANDARD,97448,10,2019,3,82.04947633333333,58596,58.366667666666665,2.3333333333333335
STANDARD,97448,10,2020,4,106.8923875,62953,63.32499875,2
STANDARD,97448,10,2021,3,111.07750333333333,62324,64.60000133333334,2.6666666666666665
STANDARD,97448,10,2022,2,99.6507095,73168,71.75,2.5
STANDARD,97448,11,2018,2,128.09007,53844,57.8500005,3
STANDARD,97449,4,2023,1,104.61791,54056,51.299999,3
STANDARD,97449,5,2022,1,124.03213,54056,58,2
STANDARD,97449,6,2020,1,76.453743,42143,65.400002,1
STANDARD,97449,9,2019,1,85.51355,37377,71.900002,1
STANDARD,97449,10,2022,1,238.64864,54056,58.400002,4
STANDARD,97450,5,2023,1,142.21617,58971,92.5,1
STANDARD,97450,9,2020,1,145.69063,52577,65,2
STANDARD,97450,9,2022,1,206.04875,58971,77.699997,5
STANDARD,97450,9,2023,1,156.68953,58971,73.400002,2
STANDARD,97451,8,2019,1,133.24879,108824,70.699997,1
STANDARD,97451,9,2020,1,150.62122,118958,64.699997,3
STANDARD,97452,2,2019,1,105.80028,61528,45.799999,2
STANDARD,97452,7,2018,1,126.41288,59667,68.5,5
STANDARD,97453,2,2023,1,112.79215,44038,43.799999,4
STANDARD,97453,4,2023,1,184.308,44038,55.700001,7
STANDARD,97453,6,2018,1,48.19442,45045,65.199997,2
STANDARD,97453,7,2019,1,128.56157,42125,66.199997,2
STANDARD,97454,5,2022,1,173.84697,87625,60.400002,4
STANDARD,97454,8,2023,1,160.31981,87625,71.900002,3
STANDARD,97454,9,2020,1,134.72726,83688,76.800003,2
STANDARD,97454,10,2019,1,131.718,82262,56.900002,2
STANDARD,97454,10,2022,1,113.60368,87625,63,1
STANDARD,97455,6,2018,1,147.57861,76458,66.5,3
STANDARD,97455,6,2019,1,121.03395,79018,57.900002,1
STANDARD,97455,6,2020,1,123.42083,83750,64.400002,3
STANDARD,97455,6,2023,1,150.59937,98281,55.799999,3
STANDARD,97455,7,2018,2,156.680455,76458,69.4000015,5.5
STANDARD,97455,8,2018,1,150.43977,76458,65.800003,3
STANDARD,97455,8,2022,1,157.32516,98281,64.199997,5
STANDARD,97455,10,2020,1,148.42798,83750,61.799999,1
STANDARD,97455,10,2021,1,174.81711,100134,60.400002,3
STANDARD,97456,2,2018,1,69.19236,51758,48,1
STANDARD,97456,3,2018,1,84.69236,51758,47.799999,2
STANDARD,97456,3,2019,1,64.959053,51899,53.099998,3
STANDARD,97456,3,2020,1,51.79258,49855,50.599998,2
STANDARD,97456,5,2021,1,122.88528,52772,60.799999,4
STANDARD,97456,5,2022,1,65.099495,64625,61.200001,4
STANDARD,97456,6,2021,1,72.385284,52772,59.700001,1
STANDARD,97456,6,2022,2,122.2064555,64625,72.7000005,6.5
STANDARD,97456,6,2023,3,67.94478233333334,64625,65.399999,5.333333333333333
STANDARD,97456,7,2019,1,57.796982,51899,69.800003,9
STANDARD,97456,7,2021,1,55.303303,52772,65.300003,4
STANDARD,97456,7,2023,1,62.396297,64625,65.099998,4
STANDARD,97456,8,2022,1,63.706093,64625,68.5,8
STANDARD,97456,9,2018,1,49.725368,51758,65.800003,2
STANDARD,97456,9,2020,1,51.012276,49855,73.300003,4
STANDARD,97456,9,2022,1,63.706093,64625,62.799999,4
STANDARD,97456,10,2020,1,132.00714,49855,63.299999,2
STANDARD,97456,10,2021,1,71.137718,52772,61.200001,1
STANDARD,97456,11,2019,1,177.54617,51899,52,8
STANDARD,97456,12,2020,1,85.872932,49855,55,2
STANDARD,97457,1,2020,1,177.33195,47788,46.200001,1
STANDARD,97457,5,2021,1,134.7019,51131,63.900002,1
STANDARD,97457,6,2022,1,242.082,54254,59.200001,5
STANDARD,97457,7,2021,1,129.83295,51131,67.800003,1
STANDARD,97457,8,2022,2,168.21350999999999,54254,71.549999,5.5
STANDARD,97457,9,2019,1,158.57529,46076,61.299999,2
STANDARD,97457,11,2019,1,117.97388,46076,54.200001,2
STANDARD,97457,12,2018,1,205.53059,46355,50.099998,5
STANDARD,97458,6,2023,1,108.24834,48414,62.700001,2
STANDARD,97458,7,2018,1,96.528847,39450,70.300003,5
STANDARD,97458,8,2023,2,98.9098295,48414,71.75,1
STANDARD,97458,10,2021,1,161.89149,41165,64,4
STANDARD,97458,10,2022,1,143.3838,48414,58.400002,2
STANDARD,97458,11,2019,1,135.18599,35549,65.400002,1
STANDARD,97459,2,2020,1,96.34597,64608,55,2
STANDARD,97459,3,2021,1,80.282608,64116,51.200001,2
STANDARD,97459,6,2023,1,121.3778,75208,58.799999,1
STANDARD,97459,7,2019,1,67.857933,53881,68.800003,1
STANDARD,97459,7,2022,1,88.529869,75208,65.699997,4
STANDARD,97459,8,2019,2,116.427561,53881,70.3999975,2.5
STANDARD,97459,8,2020,1,77.965111,64608,67.099998,4
STANDARD,97459,8,2021,1,80.319954,64116,65.5,5
STANDARD,97459,8,2022,3,149.18224666666666,75208,68.89999866666666,3
STANDARD,97459,9,2022,1,133.97939,75208,58,2
STANDARD,97459,10,2022,1,213.12556,75208,58.400002,3
STANDARD,97462,2,2021,1,129.35959,54297,53.799999,1
STANDARD,97462,4,2021,1,122.2308,54297,56.099998,1
STANDARD,97462,6,2018,1,242.53506,46667,67.699997,4
STANDARD,97462,8,2019,1,122.89013,48557,70.599998,4
STANDARD,97462,8,2020,1,259.32669,49459,63.900002,4
STANDARD,97462,9,2019,1,102.95152,48557,66.5,6
STANDARD,97462,11,2022,1,120.92957,61864,51.799999,4
STANDARD,97463,3,2023,1,101.63064,31607,50.299999,1
STANDARD,97463,9,2021,1,102.32417,33199,63.900002,1
STANDARD,97463,9,2022,4,134.18620725,31607,65.72499925,2
STANDARD,97465,6,2019,1,118.70223,34118,63.400002,1
STANDARD,97465,9,2019,1,102.0022,34118,71.900002,1
STANDARD,97465,12,2020,1,130.10611,32236,55.099998,2
STANDARD,97466,9,2022,1,132.2294,53250,70.599998,4
STANDARD,97467,1,2021,1,477.06525,46679,56.299999,13
STANDARD,97469,3,2018,1,111.51859,47774,47.099998,2
STANDARD,97469,10,2019,1,122.46727,44408,66.5,2
STANDARD,97470,3,2018,2,140.91213,44363,53.25,3
STANDARD,97470,3,2019,1,134.36967,45587,56.299999,4
STANDARD,97470,3,2021,1,102.30437,47757,46.400002,4
STANDARD,97470,5,2021,2,168.453135,47757,61.5500015,2
STANDARD,97470,5,2022,2,178.223555,50372,56.8000015,2
STANDARD,97470,5,2023,2,204.058405,50372,62.099998,3
STANDARD,97470,6,2018,2,129.28885,44363,66.250002,4
STANDARD,97470,6,2019,1,166.2831,45587,65.400002,3
STANDARD,97470,6,2020,1,112.63409,46032,67,5
STANDARD,97470,6,2022,1,188.58282,50372,56.099998,3
STANDARD,97470,6,2023,1,138.43481,50372,69.099998,3
STANDARD,97470,7,2018,2,124.58265,44363,70.950001,2
STANDARD,97470,7,2019,3,144.28253333333333,45587,67.59999866666666,1.6666666666666667
STANDARD,97470,7,2020,1,129.14012,46032,64.199997,3
STANDARD,97470,7,2022,1,156.51912,50372,65.300003,4
STANDARD,97470,7,2023,1,147.77765,50372,68.900002,4
STANDARD,97470,8,2018,2,111.88961,44363,66.300003,1.5
STANDARD,97470,8,2019,1,135.55536,45587,74.199997,4
STANDARD,97470,8,2020,1,137.8884,46032,68.400002,8
STANDARD,97470,8,2021,2,156.74011000000002,47757,66.199997,2.5
STANDARD,97470,8,2023,2,172.64465,50372,68.599998,2.5
STANDARD,97470,9,2018,2,173.31367,44363,63.25,3.5
STANDARD,97470,9,2019,1,180.4492,45587,65.400002,4
STANDARD,97470,9,2020,3,163.06082,46032,68.40000166666667,5.333333333333333
STANDARD,97470,9,2021,1,201.41171,47757,63.900002,5
STANDARD,97470,10,2019,1,104.22189,45587,64.599998,4
STANDARD,97470,10,2020,1,137.16116,46032,49.5,3
STANDARD,97470,10,2022,2,125.03036,50372,67.099998,4
STANDARD,97471,2,2022,1,196.42448,65112,47.900002,3
STANDARD,97471,3,2018,2,114.887895,51003,46.0500015,3.5
STANDARD,97471,3,2019,2,127.105695,52225,50.549999,2.5
STANDARD,97471,3,2020,1,131.22365,54821,59.099998,2
STANDARD,97471,4,2018,1,189.47881,51003,61.099998,1
STANDARD,97471,5,2019,1,159.84044,52225,62.5,2
STANDARD,97471,5,2021,1,218.21635,61356,57.700001,5
STANDARD,97471,6,2018,4,142.69857000000002,51003,65.875,2.25
STANDARD,97471,6,2019,2,156.436995,52225,65.150002,3
STANDARD,97471,6,2021,2,175.71635,61356,65.700001,5.5
STANDARD,97471,6,2022,1,177.34358,65112,62.299999,3
STANDARD,97471,6,2023,1,135.48543,65112,64.800003,1
STANDARD,97471,7,2019,5,144.885122,52225,69.7400008,5
STANDARD,97471,7,2020,2,174.964965,54821,64.44999849999999,3
STANDARD,97471,7,2021,2,188.32119,61356,67.900002,5.5
STANDARD,97471,7,2022,4,156.6847875,65112,68.27499975,4.25
STANDARD,97471,7,2023,1,198.68208,65112,67.099998,7
STANDARD,97471,8,2018,1,143.60565,51003,63.700001,1
STANDARD,97471,8,2019,2,130.09914,52225,70.3999975,4.5
STANDARD,97471,8,2020,1,143.8542,54821,67,1
STANDARD,97471,8,2021,2,151.32403499999998,61356,64.9500005,1
STANDARD,97471,8,2022,2,166.124185,65112,64.849998,2
STANDARD,97471,8,2023,1,183.29469,65112,64.400002,2
STANDARD,97471,9,2018,2,136.12348,51003,63.7000005,2.5
STANDARD,97471,9,2019,1,178.00696,52225,66.900002,3
STANDARD,97471,9,2021,3,149.33469666666664,61356,66.30000066666666,3.3333333333333335
STANDARD,97471,9,2022,1,139.55721,65112,63.400002,3
STANDARD,97471,10,2019,2,153.3213,52225,62.8500005,2.5
STANDARD,97471,10,2020,2,143.4838,54821,64.0499995,1
STANDARD,97471,10,2021,1,173.71657,61356,64.300003,2
STANDARD,97471,12,2021,1,163.24646,61356,52,3
STANDARD,97473,1,2021,1,148.79109,57045,44.900002,2
STANDARD,97477,1,2018,1,68.396141,41493,52.900002,3
STANDARD,97477,1,2019,2,113.53149,45674,52.950001,1
STANDARD,97477,1,2021,1,119.85925,52639,54.5,1
STANDARD,97477,1,2022,1,89.924034,58621,51.799999,2
STANDARD,97477,1,2023,1,113.64075,58621,56.200001,2
STANDARD,97477,2,2021,2,117.83632,52639,50.700001,2.5
STANDARD,97477,2,2023,1,113.64075,58621,52.400002,2
STANDARD,97477,3,2018,3,85.37683333333334,41493,44.133332333333335,5.333333333333333
STANDARD,97477,3,2019,2,89.9587025,45674,54.75,6
STANDARD,97477,3,2020,2,79.3147275,48644,55.099998,2.5
STANDARD,97477,3,2021,1,215.58632,52639,54.200001,9
STANDARD,97477,3,2022,1,106.07598,58621,54.099998,9
STANDARD,97477,3,2023,2,99.229883,58621,52.5,5.5
STANDARD,97477,4,2018,1,127.79649,41493,56.200001,4
STANDARD,97477,4,2019,3,107.95549933333334,45674,59.833333333333336,3
STANDARD,97477,4,2021,1,124.36858,52639,53.099998,3
STANDARD,97477,5,2018,1,83.556717,41493,64.699997,3
STANDARD,97477,5,2019,3,124.21331433333333,45674,60.366667666666665,3.6666666666666665
STANDARD,97477,5,2021,6,103.87318333333333,52639,59.5333335,2.6666666666666665
STANDARD,97477,5,2022,2,103.6573015,58621,59.400002,3.5
STANDARD,97477,5,2023,2,144.61215,58621,61.75,3.5
STANDARD,97477,6,2018,5,76.8720208,41493,63.9800004,2
STANDARD,97477,6,2019,2,102.6681615,45674,74.5,3
STANDARD,97477,6,2020,6,96.13205483333333,48644,63.19999933333333,2.6666666666666665
STANDARD,97477,6,2021,5,95.2754024,52639,65.1199996,2.6
STANDARD,97477,6,2022,3,87.586952,58621,60.233332,2
STANDARD,97477,6,2023,4,120.50821875,58621,63.5999985,2.75
STANDARD,97477,7,2018,1,63.280006,41493,64.699997,2
STANDARD,97477,7,2019,4,76.54190825,45674,66.02499975,1.75
STANDARD,97477,7,2022,4,102.05920125,58621,66.35000025,1.75
STANDARD,97477,7,2023,4,110.2911125,58621,69.27500175,3.5
STANDARD,97477,8,2018,4,73.36026150000001,41493,64.92500025,4.25
STANDARD,97477,8,2019,2,73.059811,45674,67.0499995,2
STANDARD,97477,8,2020,4,79.11831675,48644,72.14999975,4.25
STANDARD,97477,8,2021,1,113.50511,52639,66.199997,2
STANDARD,97477,8,2023,5,97.402978,58621,69.519998,3.4
STANDARD,97477,9,2019,2,125.87569500000001,45674,65.450001,3.5
STANDARD,97477,9,2020,2,97.593581,48644,77.9000015,2
STANDARD,97477,9,2021,1,109.50511,52639,62.5,2
STANDARD,97477,9,2022,2,114.82609400000001,58621,64.650002,1.5
STANDARD,97477,9,2023,1,100.20724,58621,64.800003,3
STANDARD,97477,10,2018,2,80.702362,41493,57.75,2
STANDARD,97477,10,2019,4,101.9538235,45674,61.2250005,2.5
STANDARD,97477,10,2020,3,74.487516,48644,62.73333366666667,2.3333333333333335
STANDARD,97477,10,2021,3,102.03898966666667,52639,61.833335,3.6666666666666665
STANDARD,97477,11,2019,1,85.873924,45674,63.099998,3
STANDARD,97477,11,2021,1,114.01433,52639,57.400002,2
STANDARD,97477,12,2020,1,113.13141,48644,46.5,2
STANDARD,97478,1,2019,1,132.34775,61307,57.700001,1
STANDARD,97478,1,2022,2,146.93682,74334,52.25,1.5
STANDARD,97478,2,2018,1,85.005241,54641,56.900002,3
STANDARD,97478,2,2019,1,122.90976,61307,47.900002,2
STANDARD,97478,2,2020,1,141.22478,64536,55,3
STANDARD,97478,2,2023,1,137.01003,74334,57.299999,2
STANDARD,97478,3,2018,3,112.80991933333333,54641,53.03333266666667,3
STANDARD,97478,3,2019,2,111.76893,61307,54.099998,3
STANDARD,97478,3,2021,2,112.3824525,69667,53.6000005,2
STANDARD,97478,3,2023,2,149.19141,74334,58.25,1
STANDARD,97478,4,2018,2,107.86732,54641,56.200001,4
STANDARD,97478,4,2019,1,91.392738,61307,65.400002,2
STANDARD,97478,4,2021,1,132.70886,69667,60.5,2
STANDARD,97478,5,2019,2,121.94084699999999,61307,61.8500005,3.5
STANDARD,97478,5,2021,1,101.70887,69667,59.099998,2
STANDARD,97478,5,2022,8,128.802066125,74334,57.612499625,2.625
STANDARD,97478,5,2023,5,129.562692,74334,68.9399992,3
STANDARD,97478,6,2018,6,108.3645585,54641,66.53333283333333,2.6666666666666665
STANDARD,97478,6,2019,4,130.51430499999998,61307,62.7749995,3
STANDARD,97478,6,2020,3,112.65180633333334,64536,65.93333433333333,2
STANDARD,97478,6,2021,3,143.66264333333334,69667,64.19999933333334,4.333333333333333
STANDARD,97478,6,2022,3,123.28562666666666,74334,60.49999833333333,3.3333333333333335
STANDARD,97478,6,2023,4,115.11651,74334,62.775000750000004,1.5
STANDARD,97478,7,2018,3,100.11566766666667,54641,68.80000066666666,3.3333333333333335
STANDARD,97478,7,2019,3,103.06951266666667,61307,64.83333333333333,3.3333333333333335
STANDARD,97478,7,2020,1,120.35481,64536,64.199997,4
STANDARD,97478,7,2021,1,100.83316,69667,67.800003,1
STANDARD,97478,7,2022,5,123.109716,74334,69.359999,1.8
STANDARD,97478,7,2023,2,116.115507,74334,68.1500015,5
STANDARD,97478,8,2018,3,116.31823666666666,54641,64.96666433333333,2.6666666666666665
STANDARD,97478,8,2019,3,154.391535,61307,70.600001,3.6666666666666665
STANDARD,97478,8,2020,4,121.11339675,64536,69.049999,2.5
STANDARD,97478,8,2021,2,157.29861499999998,69667,65.299999,4
STANDARD,97478,8,2022,9,114.18689777777777,74334,69.90000077777778,2.4444444444444446
STANDARD,97478,8,2023,8,116.4482375,74334,69.900000625,1.75
STANDARD,97478,9,2018,3,107.34872533333333,54641,66.29999933333333,2
STANDARD,97478,9,2019,7,133.602819,61307,68.157145,3
STANDARD,97478,9,2020,5,126.48644,64536,65.3600008,1.8
STANDARD,97478,9,2021,4,130.825545,69667,66.85000074999999,3
STANDARD,97478,9,2022,6,128.04624166666667,74334,65.233335,2.8333333333333335
STANDARD,97478,9,2023,1,100.18655,74334,73.400002,2
STANDARD,97478,10,2018,2,111.62591950000001,54641,68.450001,1.5
STANDARD,97478,10,2019,2,139.47922,61307,59.8500005,3
STANDARD,97478,10,2020,6,111.99992783333333,64536,60.76666633333333,2.3333333333333335
STANDARD,97478,10,2021,7,129.01297314285713,69667,61.17143042857143,2.4285714285714284
STANDARD,97478,10,2022,4,121.3919075,74334,59.8500005,2.5
STANDARD,97478,11,2018,1,88.975342,54641,53.599998,1
STANDARD,97478,11,2020,2,109.90522949999999,64536,53.549999,2.5
STANDARD,97478,12,2020,2,143.69034,64536,56.3500005,3
STANDARD,97478,12,2022,1,153.57948,74334,52.799999,3
STANDARD,97479,6,2022,1,121.79798,52669,65.400002,2
STANDARD,97479,7,2019,1,143.54547,47142,71.900002,2
STANDARD,97479,7,2021,3,127.12884666666666,46856,68.099998,1
STANDARD,97479,7,2022,1,151.65517,52669,65.900002,1
STANDARD,97479,9,2018,1,159.97487,46250,63,3
STANDARD,97479,9,2020,1,163.78571,49549,71,3
STANDARD,97479,9,2022,1,172.88971,52669,64.699997,3
STANDARD,97481,6,2019,1,140.43085,56763,64.900002,3
STANDARD,97484,9,2018,1,209.64847,42232,70.199997,1
STANDARD,97486,10,2019,1,178.93407,60473,60.400002,1
STANDARD,97487,2,2019,1,117.36967,55260,53.900002,1
STANDARD,97487,3,2018,1,107.91441,51378,55.5,2
STANDARD,97487,5,2021,1,90.859261,59118,59.200001,2
STANDARD,97487,6,2018,1,92.453354,51378,67.099998,3
STANDARD,97487,6,2019,1,111.85788,55260,62,2
STANDARD,97487,6,2020,1,66.38784,52435,65.400002,1
STANDARD,97487,6,2021,1,89.917458,59118,68.599998,3
STANDARD,97487,6,2023,1,126.59987,67083,64.300003,2
STANDARD,97487,7,2020,1,67.631783,52435,65.5,2
STANDARD,97487,7,2021,1,81.747513,59118,67.400002,2
STANDARD,97487,7,2022,1,129.10716,67083,68.099998,2
STANDARD,97487,7,2023,1,127.23664,67083,68.400002,2
STANDARD,97487,8,2018,2,108.7034515,51378,71.8500005,2.5
STANDARD,97487,8,2021,2,164.0950665,59118,68.25,6.5
STANDARD,97487,8,2023,1,89.655067,67083,71.599998,2
STANDARD,97487,9,2018,1,67.350716,51378,62.900002,2
STANDARD,97487,9,2022,1,156.10716,67083,70.099998,4
STANDARD,97487,10,2020,1,75.235161,52435,57.299999,2
STANDARD,97487,10,2021,1,99.146538,59118,59.900002,3
STANDARD,97487,10,2022,3,105.253641,67083,65.86666766666667,1.6666666666666667
STANDARD,97487,11,2019,1,110.78333,55260,54.200001,2
STANDARD,97488,10,2020,1,130.9854,75878,61.799999,2
STANDARD,97489,4,2018,1,232.40425,71680,59.700001,7
STANDARD,97489,5,2021,1,194.36507,62169,57.900002,5
STANDARD,97489,8,2022,1,161.48894,64444,68.900002,4
STANDARD,97489,10,2019,1,184.33696,72333,53.200001,4
STANDARD,97490,5,2021,1,148.25339,103750,59.099998,1
STANDARD,97493,9,2022,1,111.27872,77639,67.400002,2
STANDARD,97495,2,2020,1,193.77208,92132,48.200001,2
STANDARD,97495,3,2022,1,185.07272,77875,52.900002,2
STANDARD,97495,7,2019,1,170.26344,83352,69.599998,1
STANDARD,97495,7,2021,1,157.74187,68684,66.199997,1
STANDARD,97495,8,2022,1,208.30759,77875,68.5,3
STANDARD,97495,9,2019,1,166.67157,83352,71.300003,2
STANDARD,97495,9,2020,1,178.32904,92132,73.300003,1
STANDARD,97496,6,2019,1,154.76834,45667,66.199997,2
STANDARD,97496,6,2022,1,236.30058,56759,59.200001,5
STANDARD,97496,7,2018,1,106.0023,39232,67.699997,4
STANDARD,97496,7,2019,2,137.89435,45667,65.400002,1
STANDARD,97496,7,2021,1,227.49431,57031,67.900002,5
STANDARD,97496,8,2019,1,103.94739,45667,70.599998,4
STANDARD,97496,8,2023,1,228.8963,56759,67,5
STANDARD,97498,1,2022,1,35.381905,67500,54.799999,3
STANDARD,97498,11,2021,1,32.143337,67553,51.799999,4
STANDARD,97498,12,2021,1,33.064468,67553,60.099998,1
STANDARD,97499,5,2023,1,264.55157,54028,64.099998,3
STANDARD,97499,6,2021,1,105.16271,50441,59,3
STANDARD,97501,2,2023,1,241.21149,58722,57.299999,2
STANDARD,97501,3,2022,1,189.47391,58722,56.900002,1
STANDARD,97501,4,2021,1,173.66925,52798,56.099998,2
